TR:CASP8,TR:CDK2,TR:DUSP6,TR:EIF2AK2,TR:ERBB2,TR:FN1,TR:HSPB1,TR:ITGAL,TR:KDR,TR:LYN,TR:MDM4,TR:NR4A1,TR:SMAD6,TR:SPP1,TR:STK11,TR:VASP,TR:YAP1,TR:ACTBi,TR:AKT1i,TR:BADi,TR:BAXi,TR:BCL2i,TR:BCL2L11i,TR:BIDi,TR:BIRC2i,TR:BIRC5i,TR:BRAFi,TR:CASP9i,TR:CBLi,TR:CCND1i,TR:CCND3i,TR:CCNE1i,TR:CCNE2i,TR:CDK4i,TR:CDKN1Ai,TR:CDKN2Ai,TR:CREB1i,TR:CTNNA1i,TR:CTNNB1i,TR:EGFRi,TR:EGLN1i,TR:ERBB3i,TR:FOXO3i,TR:GAB2i,TR:HIF1Ai,TR:IGF1Ri,TR:ITGA2i,TR:ITGB3i,TR:KITi,TR:LCKi,TR:LEF1i,TR:MAP2K1i,TR:MAPK1i,TR:MAPK14i,TR:MAPK9i,TR:MDM2i,TR:MTORi,TR:MYCi,TR:PIK3CAi,TR:PRKCAi,TR:CDKN1Bi,TR:PTENi,TR:PTK2i,TR:PTPN11i,TR:RELAi,TR:RPS6KB1i,TR:SFNi,TR:SMAD2i,TR:SMAD3i,TR:SMAD4i,TR:SMAD5i,TR:SOCS2i,TR:SRCi,TR:STAT1i,TR:STAT3i,TR:TP53i,TR:XIAPi,TR:YWHAEi,TR:YWHAZi,DA:ARC,DA:BAK1,DA:BCL2L1,DA:CASP3,DA:CAV1,DA:CCNB1,DA:CD44,DA:CD74,DA:EIF2S1,DA:GAPDH,DA:JUNB,DA:MAPT,DA:MCL1,DA:PDK1,DA:PIM1,DA:PIM2,DA:PPARG,DA:PTGS2,DA:RPS6,DA:SMAD1,DA:STMN1,DA:TSC2,DA:VHL,DV:ARC,DV:BAK1,DV:BCL2L1,DV:CASP3,DV:CAV1,DV:CCNB1,DV:CD44,DV:CD74,DV:EIF2S1,DV:GAPDH,DV:JUNB,DV:MAPT,DV:MCL1,DV:PDK1,DV:PIM1,DV:PIM2,DV:PPARG,DV:PTGS2,DV:RPS6,DV:SMAD1,DV:STMN1,DV:TSC2,DV:VHL,N,"resp,simple"
1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,27354353898645","0,291906586922982","0,315241882151953","0,149035659094234","0,389713579102855","0,445109553250385","0,496674063681164","0,310260992778479","0,284937573683564","0,373058676739297","0,261658224851563","0,376311342135335","0,28581090767569","0,17449407767283","0,410260264580626","0,252569085215712","0,461178656634471","0,326721629621144","0,26282080942751","0,27922749007402","0,261990324462284","0,388543981491417","0,205923042723533",127,CR
1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,351311119766716","0,375723311107014","0,343753108775851","0,367174925613064","0,38151257803771","0,442304146935757","0,343116968721006","0,312393170209364","0,472910158875953","0,487271766855754","0,438738404520162","0,273855386806959","0,278840396740191","0,312462791334229","0,299430643185711","0,229934411589086","0,259935159964358","0,332321654311632","0,257303619194132","0,213720184442994","0,373915686713855","0,37379588095105","0,317810569528206",128,CR
0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,184063486584017","0,342880967410086","0,167436871408832","0,302550952366629","0,187042035128986","0,278288824107948","0,226821724356576","0,27570396803654","0,383727022937573","0,558355677278156","0,355324305019166","0,258368758190517","0,222563347790898","0,286177970439455","0,386970912227063","0,224217870001458","0,351590631869444","0,391572159282412","0,429296750801828","0,245188335342414","0,369541328015063","0,494075955140277","0,341622051383466",132,CR
1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,349441642264839","0,280633395850132","0,266676044051955","0,297748519636138","0,358297176323689","0,172852297586679","0,26575199054636","0,317228466285528","0,323107470544759","0,265651263125766","0,447026824562375","0,289632064696696","0,211543334480019","0,261554774103907","0,367793087739831","0,379018642889528","0,376921544127853","0,267232725821492","0,231604840576391","0,288185306673122","0,393521987978338","0,312052311105906","0,254206801942677",134,CR
0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,188625893893138","0,243688309759598","0,302269372234626","0,44298983261006","0,315247658183251","0,383513618528834","0,206734202369418","0,369522256808986","0,353287725801206","0,230137615340567","0,274102674693997","0,376345975688199","0,212459666577341","0,196626381194739","0,380155603170031","0,465139465117879","0,295442353116535","0,340778478525848","0,321290775568031","0,212700489573166","0,399641656119911","0,310882324575176","0,387809631398677",135,CR
1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,233150774580471","0,209859573856752","0,254679169399358","0,211117363266247","0,384085704089186","0,379815671317959","0,15000833141391","0,24203459304014","0,450454423135333","0,163863688793237","0,491006925993837","0,266391024749469","0,232418239741766","0,220696475423866","0,379453585673013","0,389616517313489","0,418892172722588","0,269399091800397","0,320468971821074","0,153741359970046","0,268920646699263","0,22454135986675","0,202529753232355",136,CR
1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,324341996604077","0,197878240811553","0,238812809151616","0,339879986094012","0,572751047421983","0,160988168179997","0,25828074669134","0,179202949556596","0,331694407998041","0,252152301885709","0,385360839655914","0,234339317623627","0,436886343310333","0,309276342123715","0,264319120108173","0,265012843968189","0,363357064816861","0,435069098739801","0,288479590126807","0,214832747731564","0,492108018727839","0,318098581881311","0,279244443074882",137,CR
1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,245349005952417","0,357861018836429","0,272949748540641","0,186517025751292","0,414273015755437","0,558474497473982","0,310395083631623","0,198556152225592","0,344283954284469","0,375707300744826","0,345852391194468","0,288563316043131","0,496954419743216","0,303743326956126","0,258525607735377","0,336325326317213","0,434477660096088","0,353480831811858","0,200201050356205","0,347457516529359","0,399877292818995","0,312863513680096","0,419300416330475",138,CR
0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,43688516228019","0,449781325378047","0,327912095071845","0,189203169764305","0,190653423601424","0,390607036100279","0,415754003248298","0,365025041204181","0,523129874258419","0,305418263415444","0,338845548417763","0,241272936865924","0,158242759913805","0,187030711088165","0,345525144935245","0,260773342587912","0,247620180885943","0,460744835339013","0,337627787924292","0,305420125054349","0,166140917844275","0,184120145702351","0,361303221507207",139,CR
1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,323577568487888","0,750974086500691","0,47998974216001","0,703995088953752","0,324059756268196","0,416039312344717","0,459621586582096","0,182272706477182","0,195214153138587","0,350189579779337","0,263704327686087","0,126390051349598","0,257027066691395","0,289211821679825","0,156690787291004","0,20521857797863","0,298167510707536","0,263587976592555","0,394767043514579","0,389755272187582","0,269946807017815","0,83235799105893","0,399707788901871",140,CR
1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,348970531548222","0,265083994121223","0,349830801843909","0,39291607089966","0,363397789728936","0,305555023405633","0,463956332602168","0,278488971921631","0,242020244282107","0,391179538566947","0,331772785605086","0,316255245821574","0,381504337029694","0,430622599637908","0,223678083251695","0,244197482383859","0,182070732259255","0,416704838329535","0,257730246263201","0,148586065939561","0,286063514881464","0,328240396140845","0,30008067339049",141,CR
0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,079702753864406","0,282699898549644","0,351938011169153","0,370383044362872","0,335458389088523","0,188743679015057","0,418703733408934","0,28404847942844","0,243576575856136","0,259139522190001","0,312956393918059","0,206126583768838","0,255519094689086","0,191689247471663","0,347141797356264","0,54065838936933","0,463505540019506","0,292541091688166","0,332149845088785","0,286761687117385","0,210059278895633","0,32321844333495","0,292374076832211",142,CR
1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,241061272670313","0,503408742900423","0,515027841668389","0,385393499510272","0,193204580507488","0,241023920027468","0,31679288013498","0,252813250598205","0,233604250126437","0,330602464902591","0,18234915777411","0,190042135244037","0,200415269733724","0,351097033076685","0,255670271342081","0,497601247050442","0,253183086195959","0,510355212758662","0,689164292107366","0,57824477036786","0,462696198080702","0,497551173468585","0,544992608096015",143,CR
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,335918597799733","0,282427882620966","0,271845428378626","0,342882816672258","0,356801668917086","0,278907224514683","0,37877481591588","0,412568490766847","0,369353859884618","0,291816921959304","0,251910694807183","0,553412221498045","0,261675503327027","0,219267729336509","0,422177225461875","0,248344066507479","0,329347106573177","0,298648984428455","0,223707066101611","0,285564511247866","0,313805216405606","0,318370578743132","0,305848026257807",146,CR
1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,452628965562542","0,425013186694395","0,296580504350868","0,36017441905416","0,306340206297966","0,272073093012738","0,24623069301216","0,22303349869752","0,331176258228962","0,341531998615517","0,407303356138399","0,318605683688745","0,224594029551784","0,309843847401188","0,419505834847982","0,3686952140248","0,341190257084514","0,395870835825697","0,383802554007747","0,274269350806601","0,3479036198916","0,45468543363141","0,436324677397346",149,CR
1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,284926027307575","0,315877542747809","0,388509580308909","0,513564326553127","0,326994390049282","0,325928869158236","0,242103818221082","0,195228019427073","0,298500370762515","0,544142547712259","0,435873950043407","0,391239281833107","0,240497124497785","0,290843936207251","0,216084780845631","0,343153475731996","0,349162463664864","0,59478731229771","0,508004935677506","0,298491548271097","0,075783614046767","0,34300392254944","0,473458113599861",151,CR
1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,353643163691509","0,251844254725461","0,288718599541128","0,376300207759571","0,404024383050603","0,175612295009411","0,317378948726507","0,243537891432321","0,252509840586902","0,23599604110846","0,241548359852483","0,300433229174756","0,302309604530464","0,26216445582767","0,36299018302099","0,474130803928508","0,396135575239444","0,356883486586631","0,220671447218599","0,447194476318271","0,464555680312172","0,271127941973573","0,23627780878698",152,CR
1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,184700744670325","0,258070370679383","0,222962795221861","0,345923651288563","0,400209096391665","0,283691843894181","0,189041100695082","0,213870965709576","0,388223780157283","0,310178720180404","0,324115835464156","0,184254412951802","0,246744863717633","0,269798594424894","0,310118814455698","0,30144273375702","0,323517115287917","0,333689465844494","0,487676821057842","0,212347112576003","0,448354606621701","0,358793858260755","0,336212579417258",155,CR
1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,227846666960797","0,292807801566858","0,353075994258333","0,274485466834681","0,272736202858754","0,399311610935209","0,373033163388433","0,283775371002278","0,349726199837168","0,239153935079577","0,372577554918975","0,307896706351654","0,42413110592077","0,331597374418704","0,294444223308543","0,332313388996161","0,432866599058905","0,244334138788607","0,276120683796276","0,297199223096071","0,37633685180663","0,292576438631405","0,262557238778677",157,CR
1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,240084873504761","0,282612813521339","0,233703229305753","0,309934611106467","0,401953515267248","0,361656622811825","0,293216492744137","0,321078922264876","0,31763622162576","0,320895707270175","0,382922613516752","0,299504251402333","0,207745091250138","0,220907027497625","0,418181792568774","0,272358625001836","0,312630272491927","0,306438127991454","0,217146491487237","0,261804526187148","0,38886513538791","0,33285306301731","0,280243317047827",159,CR
1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,291479112103518","0,330001594074028","0,166295240194251","0,335498767786606","0,454469302216041","0,234507949928909","0,346911400140418","0,234230536407028","0,293256352957499","0,245495657739074","0,277382159353385","0,241257426813617","0,275808422080007","0,264874353242549","0,373973024099406","0,344120845235247","0,397130482860022","0,325956847374315","0,265453724126497","0,336646887976852","0,342561814307106","0,391381096770574","0,295212282267309",164,CR
1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,287720224428536","0,338650107441831","0,251822008720358","0,36386915467032","0,406203969274882","0,303970322577693","0,271638692575421","0,351027097738929","0,302409950056398","0,314477785085471","0,262829729817763","0,308499278702119","0,18556205539202","0,196103034090212","0,336701289735361","0,257242481928835","0,337243262149104","0,44668619604524","0,363406834667024","0,282161065254258","0,361625930969367","0,352021746674656","0,284096879140913",166,CR
1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,393341625318618","0,331485371460698","0,285505199606299","0,450235139778867","0,09852721752228","0,304742165805913","0,243927484866025","0,273023903786519","0,31808387587058","0,320831529231366","0,379664440586449","0,153115006342192","0,352710144748816","0,209740972093521","0,40389471314385","0,589302548210307","0,480139062972209","0,623226713623414","0,37256885095428","0,347597497368938","0,391620844440237","0,340663155258588","0,353735394652799",167,CR
1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,133743673210258","0,402934162550951","0,381639494511837","0,251493726272207","0,426843521610365","0,438975248006373","0,459204725981144","0,388131007518837","0,3365660300058","0,226025328814012","0,230300221180854","0,384087683139792","0,305137668738918","0,237306337967447","0,415528273286961","0,356769696696121","0,457214022737338","0,245507522565034","0,197815017899651","0,336227622387307","0,431489997481734","0,351837555033145","0,365047332256129",168,CR
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,177083349450031","0,373275080442771","0,411041787974344","0,228722275818576","0,085446463716927","0,355536154754255","0,473707668993415","0,357305480966839","0,291312033691372","0,210069350098964","0,228467122685568","0,339179704350039","0,340713263852102","0,393123099061347","0,400893738071894","0,358265760498156","0,378828804559143","0,236767386479845","0,22422419451154","0,299866169013628","0,304444681907721","0,351203193548147","0,379360332906565",169,CR
1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,183204733831783","0,260982824130098","0,425987119322201","0,29710031405157","0,393997031596696","0,363771714665863","0,223744254836383","0,182653607542409","0,351107661790469","0,258186715528798","0,487081588890002","0,267114192743549","0,475173803961797","0,512984737348086","0,360489525300263","0,46617191671889","0,293425897126877","0,321062546733342","0,409704206330779","0,242627613452511","0,382618400690396","0,304208757533243","0,296517124221019",170,CR
0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,363638003477337","0,28410212286123","0,418264486867756","0,430761953278227","0,210118896275933","0,011172240759576","0,509761356972629","0,256991780739798","0,206245005679196","0,244612575007663","0,31331647285988","0,421041489585829","0,304789382815711","0,217204428531031","0,413428936566825","0,405348948720624","0,343988812487691","0,331979509366066","0,250875472713726","0,275649839458153","0,440748942201855","0,356628432690483","0,280486035913699",171,CR
0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,416079952626704","0,355119794574685","0,400927260840931","0,309999525616585","0,528727372534538","0,324208661400601","0,536034709988885","0,244731119793325","0,278729416813867","0,238053904960498","0,218849596608205","0,282438381657818","0,525070556995363","0,574305343525348","0,320779914802118","0,392268296382174","0,378518872010045","0,098823850548018","0,139291401859218","0,357816293786854","0,391730306265598","0,292254051967798","0,444408881806605",172,CR
1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,31378463590723","0,395015040220407","0,301724007927287","0,199813014606707","0,308264480498756","0,341910123390189","0,515168868843586","0,306865572370847","0,278048373640608","0,209392904045399","0,20230005847968","0,344285232990444","0,343047004727212","0,297312264473047","0,40829147383917","0,166397577593532","0,270514990339501","0,275945541887442","0,209768955550199","0,394590611526557","0,282208575180048","0,281506691039531","0,287029355245044",173,CR
1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,236978210172696",1,"0,518070419508379","0,809983852659724","0,291108862610004","0,541398217671283","0,550352547265505","0,162873982745186","0,172928599024797","0,539104068512501","0,203436016133384","0,097382133422459","0,352749070017148","0,448540801844279","0,10640951483787","0,099659919537942","0,175418411048672","0,283505030281009","0,524571274718041","0,451273993495415","0,267829575327157","0,979043085062108","0,491795107065884",174,CR
1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,407558586207851","0,198700048126577","0,284627530635894","0,25284725962786","0,38073105832356","0,361332927782687","0,324972204970705","0,237853428996162","0,282185892867265","0,237786885775006","0,338564717691311","0,289448583769509","0,250318081790893","0,246817151414996","0,326103699307224","0,374071761765193","0,371108001854005","0,218213198760527","0,168432211546019","0,297972401115817","0,271112551897516","0,224833174664149","0,216617597934216",176,CR
0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,281252659729056","0,324277729921105","0,325402769401598","0,303374646408529","0,328511836607234","0,37134600295492","0,425175256544133","0,268353142090802","0,20623711021616","0,414725328669104","0,384825102216074","0,299137215845078","0,367887806535766","0,423822124261501","0,223827506980324","0,22495047564399","0,319151972682923","0,394871799951716","0,364173932143263","0,355519894069874","0,272291554152787","0,406174630064285","0,333279472211294",177,CR
